Newtv,#genre#
NBC,http://161.0.157.5/PLTV/88888888/224/3221227040/index.m3u8
MTV音乐,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
HBO2台,http://161.0.157.5/PLTV/88888888/224/3221227026/03.m3u8？fluxustv.m3u8
日本NHK华语h,ttps://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8
日本NHK英语h,ttps://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp/index_1M.m3u8
日本QVC,http://cdn-live1.qvc.jp/iPhone/800/800.m3u8
韩国EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩国EBS少儿频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
韩国EBS儿童频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩国阿里郎WORLDworld,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
CPAC,http://bcoveliveios-i.akamaihd.net/hls/live/248519/1242843915001_1/master.m3u8
越南人民报,http://vietcago.net/vstv/thnd.m3u8
意大利意大利电台,http://radioitaliatv-lh.akamaihd.net/i/radioitaliatv_1@329645/index_720x480_av-p.m3u8
墨西哥墨西哥电视,http://bcoveliveios-i.akamaihd.net/hls/live/201661/57828478001/milenio_center_512k@51752.m3u8
当红MTV,http://unilivemtveu-lh.akamaihd.net/i/mtvno_1@346424/index_3500_av-b.m3u8
Jewelry电视,http://wowzaprod134-i.akamaihd.net/hls/live/577814/ccddaf02/playlist.m3u8
Darcizzle电视,http://30a-tv.com/darcizzle.m3u8
CBS新闻,http://cbsnewshd-lh.akamaihd.net/i/CBSNHD_7@199302/master.m3u8
美国360 North,http://wowzaprod3-i.akamaihd.net/hls/live/252236/2147483647_360north_247/playlist.m3u8
法国国际,http://153.99.180.70:5021/live/396/playlist.m3u8
国家地理中文,http://153.99.180.70:5021/live/263/playlist.m3u8
FOX3台,http://153.99.180.70:5021/live/95/playlist.m3u8
新马亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
日本TOKYO,http://movie.mcas.jp/mcas/gm2_2/chunklist.m3u8
日本购物,http://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index_600.m3u8
日本气象,http://movie.mcas.jp/mcas/wn1_2/master.m3u8
MY3,http://hls.tvsoyuz.cdnvideo.ru/tvsoyuz2/muzsoyuz.6fw0-58xp-acts-esy0/chunklist.m3u8
越南台,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
越南和平HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
韩国阿里郎WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
韩国KCTV,http://119.77.96.184:1935/chn21/chn21/chunklist_w252131137.m3u8
韩国MBC频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
韩国EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩国EBS第二频道,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩国EBS加一频道,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩国EBS加二频道,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩国EBSE频道,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
法国24台英语,http://static.france24.com/live/F24_EN_LO_HLS/live_web.m3u8
法国第五世界台,http://v3plusinfo247hls-i.akamaihd.net/hls/live/218877-b/v3plusinfo247hls/v3plusinfo247hls_1_1.m3u8
俄罗斯IGITV蓝光,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
CGNTV日本,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_jp/chunklist_w564190259.m3u8
CGNTV韩国,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_kr02/chunklist_w1604760015.m3u8
NBT曼谷频道,http://live.prd.go.th:1935/live/ch1_L.sdp/chunklist.m3u8
KTV韩国电视,http://218.38.152.31:1935/klive/klive.stream/playlist.m3u8
日本天気予报,http://movie.mcas.jp/mcas/smil:wn1.smil/chunklist_b1800000.m3u8
日本lDX,http://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index_1200.m3u8
218 News,http://95.85.47.43/libya218news/tracks-v1a1/mono.m3u8
Arirang TV,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
Atameken,http://live-atameken.cdnvideo.ru/atameken/atameken_hq.sdp/chunklist.m3u8
KOREA YTN,http://slive.sciencetv.kr:1935/science/yslive_20140419_1/playlist.m3u8
The Outdo,http://edge1.tikilive.com:1935/unrestricted_tikilive/25947/amlst:NWKlw6jwyXpz/chunklist_w981409619_b1105254.m3u8?fluxustv.m3u8
皇马足球,http://rmtv24hweblive-lh.akamaihd.net/i/rmtv24hwebes_1@300661/index_3_av-p.m3u8
TBS 韩国频道,http://tbs.hscdn.com/tbstvweb/tbstv/playlist.m3u8
音乐电视台,http://104.237.60.234/live/gabruutv.m3u8?dsjtv.m3u8
泰国公共台,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
迪拜萨马,http://dmieigthvll.cdn.mangomolo.com/samadubai/smil:samadubai.stream.smil/chunklist_b1600000.m3u8
FTVLIVE,http://218.236.58.185:1935/FTVLIVE_MOBILE/Stream_mobile/playlist.m3u8
朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
Luxury,http://nano.teleservice.su:8080/hls/luxury.m3u8
韩国BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
西班牙中国环球,http://livees.cgtn.com/1000e/prog_index.m3u8
NBC电视,http://161.0.157.51/PLTV/88888888/224/3221227040/index.m3u8?fluxustv.m3u8
美国Fox,http://fnurtmp-f.akamaihd.net/i/FNRADIO_1@92141/master.m3u8
蒙古国lMNB,http://103.14.38.107:1935/live/mnb.stream/master.m3u8
越南,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
Ytv,http://streams.sibinformburo.cdnvideo.ru/sibinformburo/sibinformburo.sdp/chunklist.m3u8
TVS,http://cdn-lt-live.tvsyd.dk/dc-1/live/hls/p/1956351/e/0_e9slj9wh/t/ut3_n5VQ1FqzlqMhwbQmJg/index-s32.m3u8
VB,http://live.tv2bornholm.dk/stream/live/chunklist.m3u8
越南PTP,http://113.161.4.48:8080/phuyen/tv.m3u8
日本新闻24,http://www.news24.jp/livestream/index.m3u8
ArirangTV,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
越南坚江频道,http://tv.kgtv.vn/live/kgtv/kgtv.m3u8
迪拜赛马,http://dmisvthvll.cdn.mangomolo.com/events/smil:events.smil/chunklist_b1600000.m3u8
AVA音乐频道,http://51.15.236.137/hls/stream.m3u8
法国24台,http://f24hls-i.akamaihd.net/hls/live/221192/F24_FR_LO_HLS/master_900.m3u8
OR音乐频道,http://rtmp.one.by:2200/
V2音乐频道,http://de1se01.v2beat.live/playlist.m3u8
JOJ频道,http://nn2.joj.sk/hls/joj-540.m3u8
WAU 频道,http://nn2.joj.sk/hls/wau-540.m3u8
有线新闻台,http://danielwu.gz01.bdysite.com/iptv/?id=yxxw2
俄罗斯RU音乐,http://rutv.gcdn.co/streams/1410_1272/720n/index.m3u8


地方频道,#genre#
北京影视,http://ivi.bupt.edu.cn/hls/btv4.m3u8
北京新闻,http://ivi.bupt.edu.cn/hls/btv9.m3u8
浙江少儿,http://111.40.205.87/PLTV/88888888/224/3221225612/index.m3u8
河北少儿,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225632/index.m3u8
北京科教,http://ivi.bupt.edu.cn/hls/btv3.m3u8
北京财经,http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221225574/index.m3u8
北京生活,http://ivi.bupt.edu.cn/hls/btv7.m3u8
北京青年,http://223.110.245.163/ott.js.chinamobile.com/PLTV/3/224/3221227436/index.m3u8
河北经济,http://wuqiao.chinashadt.com:2035/live/di1.stream/playlist.m3u8
河北经济,http://111.40.205.87/PLTV/88888888/224/3221225623/index.m3u8
河北经济,http://121.31.30.90:8085/ysten-business/live/hebeistv/1.m3u8
河北经济,http://121.31.30.90:8085/ysten-business/live/hebeistv/yst.m3u8
河北都市,http://hbpx.chinashadt.com:2036/live/px4.stream/playlist.m3u8
河北影视,http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream/playlist.m3u8
河北影视,http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream_360p/playlist.m3u8
河北公共,http://111.40.205.87/PLTV/88888888/224/3221225615/index.m3u8
河北公共,http://121.31.30.90:8085/ysten-business/live/jiangxistv/1.m3u8
河北农民,http://223.110.245.170/PLTV/3/224/3221225536/index.m3u8
河北农民,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/jiangxistv/1.m3u8
河北农民,http://223.110.245.170/ott.js.chinamobile.com/PLTV/3/224/3221225536/index.m3u8
河北农民,http://112.50.243.8/PLTV/88888888/224/3221225868/1.m3u8
浙江民生,http://117.148.187.37/PLTV/88888888/224/3221226136/index.m3u8
浙江公共新闻,http://ts1.ijntv.cn/jnyd/playlist.m3u8?_upt=34997bea1515232117
浙江经济生活,http://223.110.245.159/ott.js.chinamobile.com/PLTV/3/224/3221227393/index.m3u8
浙江经济生活,http://223.110.245.163/ott.js.chinamobile.com/PLTV/3/224/3221227215/index.m3u8
泉州综合,http://125.210.152.18:9090/live/SZWSHD_H265.m3u8
泉州综合,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=42&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
泉州综合,http://121.31.30.90:8085/ysten-business/live/hdshenzhenstv/1.m3u8
福州综合,http://live1.fzntv.cn/live/zohi_fztv1/playlist.m3u8
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福州影视,http://live1.fzntv.cn/live/zohi_fztv2/playlist.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州生活,http://live1.fzntv.cn/live/zohi_fztv3/playlist.m3u8
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福州生活,http://ls.qingting.fm/live/1862.m3u8
福州少儿,http://live1.fzntv.cn/live/zohi_fztv4/playlist.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
叶县一套,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221226093/index.m3u8
娄底综合,http://125.210.152.18:9090/live/CCTV10HD_H265.m3u8
娄底公共,http://112.50.243.8/PLTV/88888888/224/3221225830/1.m3u8
娄底公共,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=53&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
娄底公共,http://121.31.30.90:8085/ysten-business/live/cctv-11/1.m3u8
陕西都市,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=79&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
陕西都市,http://117.156.28.119/270000001111/1110000001/index.m3u8
西安新闻,http://stream.guihet.com/tv/sxdft.php?id=3221225973
西安新闻,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=20&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
西安新闻,http://111.12.83.13:6610/000000001000/Yulin/1.m3u8?livemode=1&IASHttpSessionId=SLB20002019031013092037863610
西安白鸽,http://aldirect.hls.huya.com/huyalive/28466698-2689656358-11551986095088467968-3048959616-10057-A-1525510878-1_1200.m3u8
西安白鸽,http://stream.guihet.com/tv/sxdft.php?id=3221225974
西安白鸽,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=237&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
西安资讯,http://stream.guihet.com/tv/sxdft.php?id=3221225975
西安影视,http://stream.guihet.com/tv/sxdft.php?id=3221225976
西安影视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=7&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
西安影视,http://125.210.152.18:9090/live/BJWSHD_H265.m3u8
西安影视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=30&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
西安影视,http://118.123.60.8:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=003&Provider_id=&Pcontent_id=index.m3u8
西安健康,http://stream.guihet.com/tv/sxdft.php?id=3221225977
阜阳新闻综合,http://live.zjmc.tv/2/sd/live.m3u8
马鞍山新闻综合,http://live.massp.cn:5011/vod/video_hls/c01.m3u8
马鞍山影视频道,http://live.massp.cn:5011/vod/video_hls/c02.m3u8
滁州新闻综合,http://183.167.193.45:1935/live/cztvzh/playlist.m3u8
滁州科教频道,http://183.167.193.45:1935/live/cztvkj/playlist.m3u8
滁州公共频道,http://183.167.193.45:1935/live/cztvgg/playlist.m3u8
东至文化资讯,http://111.40.205.87/PLTV/88888888/224/3221225700/index.m3u8
岳西综合频道,http://58.243.4.22:1935/live/zonghe/playlist.m3u8
梁平综合频道,http://ls.qingting.fm/live/3244137.m3u8
开州综合频道,http://112.50.243.8/PLTV/88888888/224/3221225945/3.m3u8
开州生活频道,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/guangxistv/1.m3u8
丰都文化旅游,http://125.62.25.201:1936/output0.m3u8
丰都文化旅游,http://186.155.200.118:1935/live/MelodyChannel/playlist.m3u8?iptvgratis?chile.m3u8
黔江综合频道,http://qianjianglive.cbg.cn:9001/hls/live/live1/starsam.m3u8
黔江综合频道,http://219.153.252.50/PLTV/88888888/224/3221225646/chunklist.m3u8
黔江武陵频道,http://qianjianglive.cbg.cn:9001/hls/live/live2/starsam.m3u8
黔江武陵频道,http://219.153.252.50/PLTV/88888888/224/3221225625/chunklist.m3u8
黔江生态文化,http://qianjianglive.cbg.cn:9001/hls/live/live3/starsam.m3u8
渝北综合频道,http://yubeilive.cbg.cn/ch1-3.m3u8
渝北都市频道,http://yubeilive.cbg.cn/ch0-3.m3u8
漳州新闻综合,http://39.134.52.182/wh7f454c46tw1696467131_1868720566/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225981/index.m3u8
三明新闻综合,http://cdn1.live-tv.od.ua:8081/wave/wave-abr/playlist.m3u8
三明公共频道,http://live.ugratv.cdnvideo.ru/ugratv/smil:ugrastream1.smil/playlist.m3u8
福安综合,http://r.gslb.lecloud.com/live/hls/2017102030000008116/desc.m3u8
甘南藏语频道,http://live.gnrtv.com:9600/live/live2/tzwj_video.m3u8
敦煌综合频道,http://live.todaydunhuang.com:1935/live/live100/500K/tzwj_video.m3u8
电白视窗,http://202.107.188.247:5002/gansu_hdcq-1.m3u8?token=ADXgSgEXoEoCP6BK_yoongoo&amp;ct=wifi&amp;gid=gansu_hdcq&amp;sid=gansu_hd
河池教育频道,http://nclive.grtn.cn/typd/sd/live.m3u8
黔西南综合,http://223.110.245.163/ott.js.chinamobile.com/PLTV/3/224/3221227252/index.m3u8
黔西南公共,http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221227492/index.m3u8
秦皇岛政法,http://vod.qhdcm.com:1935/live/qhdtv2/800K/tzwj_video.m3u8
辛集生活频道,http://zsxj.chinashadt.com:1935/live/xjsh.stream_360p/playlist.m3u8
枣强综合,http://tx.hls.huya.com/huyalive/94525224-2460686093-10568566295157014528-2789253848-10057-A-0-1.m3u8
黄骅一套,http://vod.qhdcm.com:1935/live/qhdtv1/800K/tzwj_video.m3u8
迁安生活影视,http://app.qatv.cn:1937/live/stream:shfw.stream_720p/playlist.m3u8
隆化影视频道,http://dslive.grtn.cn/yjzh/sd/live.m3u8
沧县电视综合,http://lzlive.vojs.cn/Hd2hIgM/92/live.m3u8
霸州新闻频道,http://hbbz.chinashadt.com:2036/live/stream:bzxw.stream/playlist.m3u8
霸州文化频道,http://hbbz.chinashadt.com:2036/live/stream:bzwh.stream/playlist.m3u8
霸州文化频道,http://stream.mastvnet.com/MASTV/sd/live.m3u8
霸州少儿频道,http://hbbz.chinashadt.com:2036/live/stream:bzse.stream/playlist.m3u8
滦县综合频道,http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8
滦县综艺频道,http://hblxx.chinashadt.com:2036/live/stream:lx2.stream/playlist.m3u8
高碑店一套,http://34540.hlsplay.aodianyun.com/guangdianyun_34540/tv_channel_206.m3u8
赵县电视一套,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226025/index.m3u8
洛阳科教频道,http://live2.lytv.com.cn:1935/live/LYTV2-1/playlist.m3u8
洛阳公共频道,http://live2.lytv.com.cn:1935/live/LYTV3-1/playlist.m3u8
襄阳综合,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=46&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
襄阳综合,http://aplay.gztv.com/sec/yingshi.m3u8
襄阳综合,http://125.210.152.18:9090/live/CCTV8HD_H265.m3u8
襄阳综合,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=32&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
襄阳公共,http://aplay.gztv.com/sec/xinwen.m3u8
襄阳公共,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=00&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
襄阳公共,http://125.210.152.18:9090/live/CCTVJLHD_H265.m3u8
襄阳公共,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=33&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
仙桃新闻综合,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226029/index.m3u8
仙桃生活文体,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/yunnanstv/1.m3u8
利川公共频道,http://121.31.30.90:8085/ysten-business/live/neimenggustv/yst.m3u8
南京影视,http://ivi.bupt.edu.cn/hls/btv1hd.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/flv:500k/live
南京娱乐,http://223.110.243.173/PLTV/3/224/3221227246/index.m3u8
南京娱乐,http://stream.guihet.com/tv/sxdft.php?id=3221225956
南京十八,http://stream.guihet.com/tv/sxdft.php?id=3221225957
南京少儿,http://live.nbs.cn/channels/njtv/sepd/flv:500k/live
南京少儿,http://223.82.250.72/live/hdbeijingstv/1.m3u8
南京少儿,http://stream.guihet.com/tv/sxdft.php?id=3221225958
江阴民生频道,http://223.110.245.155/ott.js.chinamobile.com/PLTV/3/224/3221226099/index.m3u8
滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8
万载综合频道,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8
吉林教育,http://stream1.jletv.cn/jljy/sd/live.m3u8
长春市民,http://stream.chinactv.com/ctv3/sd/live.m3u8
长春新知,http://stream.chinactv.com/ctv5/sd/live.m3u8
通化新闻,http://183.207.249.9/PLTV/3/224/3221225566/index.m3u8
吉林市新闻综合,http://stream2.jlntv.cn/jilin1/sd/live.m3u8
鞍山图文频道,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=12&FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1
海西州综合频道,http://stream.haixitv.cn/1/sd/live.m3u8
东营综合频道,http://117.148.187.37/PLTV/88888888/224/3221226142/index.m3u8
东营公共频道,http://121.31.30.90:8085/ysten-business/live/dongfangstv/1.m3u8
德州新闻频道,http://223.110.245.139:80/PLTV/4/224/3221227031/index.m3u8
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8
滨州公共电视剧,http://121.31.30.90:8085/ysten-business/live/hdhunanstv/1.m3u8
东昌导视频道,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226046/index.m3u8
新泰影视频道,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
临朐先锋频道,http://sdlqx.chinashadt.com:2036/live/lqxf.stream/playlist.m3u8
晋中公共频道,http://jzlive.jztvnews.com:8092/live/jzgg.m3u8
晋中公共频道,http://aod.xjbs.com.cn:1935/live/my/32K/tzwj_video.m3u8
兴县综合频道,http://111.40.205.76/PLTV/88888888/224/3221225656/index.m3u8
巴中公共频道,http://117.169.120.140:8080/live/hdshandongstv/.m3u8
九寨沟新闻综合,http://aldirect.hls.huya.com/huyalive/29169025-2686220742-11537230236726853632-3048959612-10057-A-1524131613-1_1200.m3u8
宣汉新闻综合,http://223.110.245.147/ott.js.chinamobile.com/PLTV/3/224/3221225634/index.m3u8
宣汉城市公众,http://ivi.bupt.edu.cn/hls/ahhd.m3u8
安州电视剧频道,http://116.199.5.51:8114/00000000/hls/index.m3u8?Fsv_chan_hls_se_idx=120&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
绵竹新闻综合,http://w1.livecdn.yicai.com/hls/live/CBN_hd/live.m3u8
峨边电视台,http://112.50.243.8/PLTV/88888888/224/3221225843/1.m3u8
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8
博州汉语综合,http://ivi.bupt.edu.cn/hls/btv5.m3u8
博州维语综合,http://ivi.bupt.edu.cn/hls/btv8.m3u8
福海汉语综合,http://klmyyun.chinavas.com/hls/fuhai2.m3u8
美丽云南,http://www.ynbit.cn:1935/cyds-mlyn/livestream/playlist.m3u8
红河州新闻综合,http://live.hhtv.cc:9099/ch1/ch1.m3u8
红河州经济生活,http://live.hhtv.cc:9099/ch2/ch2.m3u8
红河州经济生活,http://vod.qhdcm.com:1935/live/qhdtv3/800K/tzwj_video.m3u8
迪庆藏语,http://stream01.dqtv123.com:1935/live/diqingzangyu.stream/playlist.m3u8
迪庆藏语,http://121.31.30.90:8085/ysten-business/live/liaoningstv/yst.m3u8
